"Notes","County","County Code","Year","Year Code","Cause of death","Cause of death Code",Deaths,Population,Crude Rate
,"Morris County, NJ","34027","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",32,497999,6.4
,"Morris County, NJ","34027","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,497999,Unreliable
,"Morris County, NJ","34027","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",19,499397,Unreliable
,"Morris County, NJ","34027","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,499397,Unreliable
,"Morris County, NJ","34027","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",19,499727,Unreliable
,"Morris County, NJ","34027","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",21,499727,4.2
,"Ocean County, NJ","34029","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",45,576567,7.8
,"Ocean County, NJ","34029","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,579369,Unreliable
,"Ocean County, NJ","34029","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",56,579369,9.7
,"Ocean County, NJ","34029","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",28,580470,4.8
,"Ocean County, NJ","34029","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",70,580470,12.1
,"Ocean County, NJ","34029","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",41,583414,7.0
,"Ocean County, NJ","34029","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",86,583414,14.7
,"Ocean County, NJ","34029","2013","2013","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",10,583414,Unreliable
,"Ocean County, NJ","34029","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",37,586301,6.3
,"Ocean County, NJ","34029","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",83,586301,14.2
,"Passaic County, NJ","34031","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,501226,Unreliable
,"Passaic County, NJ","34031","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,501226,Unreliable
,"Passaic County, NJ","34031","2010","2010","Accidental poisoning by and exposure to alcohol","X45",12,501226,Unreliable
,"Passaic County, NJ","34031","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,502007,Unreliable
,"Passaic County, NJ","34031","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",19,502007,Unreliable
,"Passaic County, NJ","34031","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",26,502885,5.2
,"Passaic County, NJ","34031","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,502885,Unreliable
,"Passaic County, NJ","34031","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",33,505672,6.5
,"Passaic County, NJ","34031","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",22,505672,4.4
,"Passaic County, NJ","34031","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",33,508856,6.5
,"Passaic County, NJ","34031","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,508856,Unreliable
,"Salem County, NJ","34033","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,65902,Unreliable
,"Somerset County, NJ","34035","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,324893,Unreliable
,"Somerset County, NJ","34035","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,327707,Unreliable
,"Somerset County, NJ","34035","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",19,330585,Unreliable
,"Somerset County, NJ","34035","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,330585,Unreliable
,"Somerset County, NJ","34035","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,332568,Unreliable
,"Somerset County, NJ","34035","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,332568,Unreliable
,"Sussex County, NJ","34037","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,149265,Unreliable
,"Sussex County, NJ","34037","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,148517,Unreliable
,"Union County, NJ","34039","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",14,536499,Unreliable
,"Union County, NJ","34039","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",19,536499,Unreliable
,"Union County, NJ","34039","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,539494,Unreliable
,"Union County, NJ","34039","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,539494,Unreliable
,"Union County, NJ","34039","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",24,543976,4.4
,"Union County, NJ","34039","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,543976,Unreliable
,"Union County, NJ","34039","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,548256,Unreliable
,"Union County, NJ","34039","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",24,548256,4.4
,"Union County, NJ","34039","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",20,552939,3.6
,"Union County, NJ","34039","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,552939,Unreliable
,"Bernalillo County, NM","35001","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",65,662564,9.8
,"Bernalillo County, NM","35001","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",78,662564,11.8
,"Bernalillo County, NM","35001","2010","2010","Accidental poisoning by and exposure to alcohol","X45",10,662564,Unreliable
,"Bernalillo County, NM","35001","2010","2010","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",23,662564,3.5
,"Bernalillo County, NM","35001","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",60,670968,8.9
,"Bernalillo County, NM","35001","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",107,670968,15.9
,"Bernalillo County, NM","35001","2011","2011","Accidental poisoning by and exposure to alcohol","X45",11,670968,Unreliable
,"Bernalillo County, NM","35001","2011","2011","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",16,670968,Unreliable
,"Bernalillo County, NM","35001","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",76,673460,11.3
,"Bernalillo County, NM","35001","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",77,673460,11.4
,"Bernalillo County, NM","35001","2012","2012","Accidental poisoning by and exposure to alcohol","X45",10,673460,Unreliable
,"Bernalillo County, NM","35001","2012","2012","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",21,673460,3.1
,"Bernalillo County, NM","35001","2013","2013","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",16,674221,Unreliable
,"Bernalillo County, NM","35001","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",54,674221,8.0
,"Bernalillo County, NM","35001","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",54,674221,8.0
