"FIPS","FIPS_num","State","County","Year","Deaths","population","rate"
"ND055","38055","north dakota","mclean",2022,0,9781,0
"ND055","38055","north dakota","mclean",2023,0,9807,0
"ND057","38057",NA,NA,2005,0,NA,NA
"ND057","38057",NA,NA,2006,0,NA,NA
"ND057","38057",NA,NA,2007,0,NA,NA
"ND057","38057",NA,NA,2008,0,NA,NA
"ND057","38057",NA,NA,2009,0,NA,NA
"ND057","38057","north dakota","mercer",2010,0,8353,0
"ND057","38057","north dakota","mercer",2011,0,8382,0
"ND057","38057","north dakota","mercer",2012,0,8400,0
"ND057","38057","north dakota","mercer",2013,0,8456,0
"ND057","38057","north dakota","mercer",2014,0,8532,0
"ND057","38057","north dakota","mercer",2015,0,8633,0
"ND057","38057","north dakota","mercer",2016,0,8671,0
"ND057","38057","north dakota","mercer",2017,0,8637,0
"ND057","38057","north dakota","mercer",2018,0,8570,0
"ND057","38057","north dakota","mercer",2019,0,8462,0
"ND057","38057","north dakota","mercer",2020,0,8359,0
"ND057","38057","north dakota","mercer",2021,0,8405,0
"ND057","38057","north dakota","mercer",2022,0,8366,0
"ND057","38057","north dakota","mercer",2023,0,8341,0
"ND059","38059",NA,NA,2005,0,NA,NA
"ND059","38059",NA,NA,2006,0,NA,NA
"ND059","38059",NA,NA,2007,0,NA,NA
"ND059","38059",NA,NA,2008,0,NA,NA
"ND059","38059",NA,NA,2009,0,NA,NA
"ND059","38059","north dakota","morton",2010,0,26712,0
"ND059","38059","north dakota","morton",2011,0,27076,0
"ND059","38059","north dakota","morton",2012,0,27439,0
"ND059","38059","north dakota","morton",2013,0,27874,0
"ND059","38059","north dakota","morton",2014,0,28428,0
"ND059","38059","north dakota","morton",2015,0,28985,0
"ND059","38059","north dakota","morton",2016,0,29633,0
"ND059","38059","north dakota","morton",2017,0,30059,0
"ND059","38059","north dakota","morton",2018,0,30544,0
"ND059","38059","north dakota","morton",2019,0,30868,0
"ND059","38059","north dakota","morton",2020,0,31118,0
"ND059","38059","north dakota","morton",2021,0,32916,0
"ND059","38059","north dakota","morton",2022,0,33192,0
"ND059","38059","north dakota","morton",2023,0,33479,0
"ND061","38061",NA,NA,2005,0,NA,NA
"ND061","38061",NA,NA,2006,0,NA,NA
"ND061","38061",NA,NA,2007,0,NA,NA
"ND061","38061",NA,NA,2008,0,NA,NA
"ND061","38061",NA,NA,2009,0,NA,NA
"ND061","38061","north dakota","mountrail",2010,0,7228,0
"ND061","38061","north dakota","mountrail",2011,0,7482,0
"ND061","38061","north dakota","mountrail",2012,0,7830,0
"ND061","38061","north dakota","mountrail",2013,0,8280,0
"ND061","38061","north dakota","mountrail",2014,0,8743,0
"ND061","38061","north dakota","mountrail",2015,0,9253,0
"ND061","38061","north dakota","mountrail",2016,0,9675,0
"ND061","38061","north dakota","mountrail",2017,0,9986,0
"ND061","38061","north dakota","mountrail",2018,0,10152,0
"ND061","38061","north dakota","mountrail",2019,0,10321,0
"ND061","38061","north dakota","mountrail",2020,0,10348,0
"ND061","38061","north dakota","mountrail",2021,0,9717,0
"ND061","38061","north dakota","mountrail",2022,0,9648,0
"ND061","38061","north dakota","mountrail",2023,0,9567,0
"ND063","38063",NA,NA,2005,0,NA,NA
"ND063","38063",NA,NA,2006,0,NA,NA
"ND063","38063",NA,NA,2007,0,NA,NA
"ND063","38063",NA,NA,2008,0,NA,NA
"ND063","38063",NA,NA,2009,0,NA,NA
"ND063","38063","north dakota","nelson",2010,0,3185,0
"ND063","38063","north dakota","nelson",2011,0,3141,0
"ND063","38063","north dakota","nelson",2012,0,3115,0
"ND063","38063","north dakota","nelson",2013,0,3101,0
"ND063","38063","north dakota","nelson",2014,0,3078,0
"ND063","38063","north dakota","nelson",2015,0,3048,0
"ND063","38063","north dakota","nelson",2016,0,3032,0
"ND063","38063","north dakota","nelson",2017,0,2971,0
"ND063","38063","north dakota","nelson",2018,0,2920,0
"ND063","38063","north dakota","nelson",2019,0,2894,0
"ND063","38063","north dakota","nelson",2020,0,2864,0
"ND063","38063","north dakota","nelson",2021,0,3035,0
"ND063","38063","north dakota","nelson",2022,0,3025,0
"ND063","38063","north dakota","nelson",2023,0,3015,0
"ND065","38065",NA,NA,2005,0,NA,NA
"ND065","38065",NA,NA,2006,0,NA,NA
"ND065","38065",NA,NA,2007,0,NA,NA
"ND065","38065",NA,NA,2008,0,NA,NA
"ND065","38065",NA,NA,2009,0,NA,NA
"ND065","38065","north dakota","oliver",2010,0,1808,0
"ND065","38065","north dakota","oliver",2011,0,1793,0
"ND065","38065","north dakota","oliver",2012,0,1875,0
"ND065","38065","north dakota","oliver",2013,0,1840,0
"ND065","38065","north dakota","oliver",2014,0,1832,0
"ND065","38065","north dakota","oliver",2015,0,1819,0
"ND065","38065","north dakota","oliver",2016,0,1768,0
"ND065","38065","north dakota","oliver",2017,0,1822,0
"ND065","38065","north dakota","oliver",2018,0,1837,0
"ND065","38065","north dakota","oliver",2019,0,1842,0
"ND065","38065","north dakota","oliver",2020,0,1962,0
"ND065","38065","north dakota","oliver",2021,0,1850,0
"ND065","38065","north dakota","oliver",2022,0,1832,0
"ND065","38065","north dakota","oliver",2023,0,1821,0
"ND067","38067",NA,NA,2005,0,NA,NA
"ND067","38067",NA,NA,2006,0,NA,NA
"ND067","38067",NA,NA,2007,0,NA,NA
"ND067","38067",NA,NA,2008,0,NA,NA
"ND067","38067",NA,NA,2009,0,NA,NA
"ND067","38067","north dakota","pembina",2010,0,7530,0
"ND067","38067","north dakota","pembina",2011,0,7440,0
"ND067","38067","north dakota","pembina",2012,0,7383,0
"ND067","38067","north dakota","pembina",2013,0,7327,0
"ND067","38067","north dakota","pembina",2014,0,7266,0
"ND067","38067","north dakota","pembina",2015,0,7206,0
"ND067","38067","north dakota","pembina",2016,0,7136,0
"ND067","38067","north dakota","pembina",2017,0,7050,0
"ND067","38067","north dakota","pembina",2018,0,7016,0
"ND067","38067","north dakota","pembina",2019,0,6947,0
"ND067","38067","north dakota","pembina",2020,0,6850,0
"ND067","38067","north dakota","pembina",2021,0,6912,0
"ND067","38067","north dakota","pembina",2022,0,6853,0
"ND067","38067","north dakota","pembina",2023,0,6787,0
"ND069","38069",NA,NA,2005,0,NA,NA
"ND069","38069",NA,NA,2006,0,NA,NA
"ND069","38069",NA,NA,2007,0,NA,NA
"ND069","38069",NA,NA,2008,0,NA,NA
"ND069","38069",NA,NA,2009,0,NA,NA
"ND069","38069","north dakota","pierce",2010,0,4364,0
"ND069","38069","north dakota","pierce",2011,0,4361,0
"ND069","38069","north dakota","pierce",2012,0,4378,0
"ND069","38069","north dakota","pierce",2013,0,4399,0
"ND069","38069","north dakota","pierce",2014,0,4402,0
"ND069","38069","north dakota","pierce",2015,0,4395,0
"ND069","38069","north dakota","pierce",2016,0,4373,0
"ND069","38069","north dakota","pierce",2017,0,4272,0
"ND069","38069","north dakota","pierce",2018,0,4210,0
"ND069","38069","north dakota","pierce",2019,0,4126,0
"ND069","38069","north dakota","pierce",2020,0,4061,0
"ND069","38069","north dakota","pierce",2021,0,4038,0
"ND069","38069","north dakota","pierce",2022,0,3999,0
"ND069","38069","north dakota","pierce",2023,0,3961,0
"ND071","38071",NA,NA,2005,0,NA,NA
"ND071","38071",NA,NA,2006,0,NA,NA
"ND071","38071",NA,NA,2007,0,NA,NA
"ND071","38071",NA,NA,2008,0,NA,NA
"ND071","38071",NA,NA,2009,0,NA,NA
"ND071","38071","north dakota","ramsey",2010,0,11371,0
"ND071","38071","north dakota","ramsey",2011,0,11400,0
"ND071","38071","north dakota","ramsey",2012,0,11450,0
"ND071","38071","north dakota","ramsey",2013,0,11473,0
"ND071","38071","north dakota","ramsey",2014,0,11522,0
"ND071","38071","north dakota","ramsey",2015,0,11566,0
"ND071","38071","north dakota","ramsey",2016,0,11578,0
"ND071","38071","north dakota","ramsey",2017,0,11574,0
"ND071","38071","north dakota","ramsey",2018,0,11557,0
"ND071","38071","north dakota","ramsey",2019,0,11583,0
"ND071","38071","north dakota","ramsey",2020,0,11521,0
"ND071","38071","north dakota","ramsey",2021,0,11638,0
"ND071","38071","north dakota","ramsey",2022,0,11613,0
"ND071","38071","north dakota","ramsey",2023,0,11563,0
"ND073","38073",NA,NA,2005,0,NA,NA
"ND073","38073",NA,NA,2006,0,NA,NA
"ND073","38073",NA,NA,2007,0,NA,NA
"ND073","38073",NA,NA,2008,0,NA,NA
"ND073","38073",NA,NA,2009,0,NA,NA
"ND073","38073","north dakota","ransom",2010,0,5624,0
"ND073","38073","north dakota","ransom",2011,0,5559,0
"ND073","38073","north dakota","ransom",2012,0,5498,0
"ND073","38073","north dakota","ransom",2013,0,5472,0
"ND073","38073","north dakota","ransom",2014,0,5452,0
"ND073","38073","north dakota","ransom",2015,0,5453,0
"ND073","38073","north dakota","ransom",2016,0,5457,0
"ND073","38073","north dakota","ransom",2017,0,5411,0
"ND073","38073","north dakota","ransom",2018,0,5361,0
"ND073","38073","north dakota","ransom",2019,0,5314,0
"ND073","38073","north dakota","ransom",2020,0,5258,0
"ND073","38073","north dakota","ransom",2021,0,5679,0
"ND073","38073","north dakota","ransom",2022,0,5663,0
"ND073","38073","north dakota","ransom",2023,0,5662,0
"ND075","38075",NA,NA,2005,0,NA,NA
"ND075","38075",NA,NA,2006,0,NA,NA
"ND075","38075",NA,NA,2007,0,NA,NA
"ND075","38075",NA,NA,2008,0,NA,NA
"ND075","38075",NA,NA,2009,0,NA,NA
"ND075","38075","north dakota","renville",2010,0,2442,0
"ND075","38075","north dakota","renville",2011,0,2440,0
"ND075","38075","north dakota","renville",2012,0,2468,0
"ND075","38075","north dakota","renville",2013,0,2512,0
"ND075","38075","north dakota","renville",2014,0,2546,0
"ND075","38075","north dakota","renville",2015,0,2562,0
"ND075","38075","north dakota","renville",2016,0,2573,0
"ND075","38075","north dakota","renville",2017,0,2543,0
"ND075","38075","north dakota","renville",2018,0,2495,0
"ND075","38075","north dakota","renville",2019,0,2442,0
"ND075","38075","north dakota","renville",2020,0,2387,0
"ND075","38075","north dakota","renville",2021,0,2328,0
"ND075","38075","north dakota","renville",2022,0,2282,0
"ND075","38075","north dakota","renville",2023,0,2277,0
"ND077","38077",NA,NA,2005,0,NA,NA
"ND077","38077",NA,NA,2006,0,NA,NA
"ND077","38077",NA,NA,2007,0,NA,NA
"ND077","38077",NA,NA,2008,0,NA,NA
"ND077","38077",NA,NA,2009,0,NA,NA
"ND077","38077","north dakota","richland",2010,0,16507,0
"ND077","38077","north dakota","richland",2011,0,16382,0
"ND077","38077","north dakota","richland",2012,0,16295,0
"ND077","38077","north dakota","richland",2013,0,16258,0
"ND077","38077","north dakota","richland",2014,0,16307,0
"ND077","38077","north dakota","richland",2015,0,16317,0
"ND077","38077","north dakota","richland",2016,0,16329,0
"ND077","38077","north dakota","richland",2017,0,16333,0
"ND077","38077","north dakota","richland",2018,0,16288,0
"ND077","38077","north dakota","richland",2019,0,16254,0
"ND077","38077","north dakota","richland",2020,0,16245,0
"ND077","38077","north dakota","richland",2021,0,16546,0
"ND077","38077","north dakota","richland",2022,0,16548,0
"ND077","38077","north dakota","richland",2023,0,16550,0
"ND079","38079",NA,NA,2005,0,NA,NA
"ND079","38079",NA,NA,2006,0,NA,NA
"ND079","38079",NA,NA,2007,0,NA,NA
"ND079","38079",NA,NA,2008,0,NA,NA
"ND079","38079",NA,NA,2009,0,NA,NA
"ND079","38079","north dakota","rolette",2010,0,13766,0
"ND079","38079","north dakota","rolette",2011,0,13885,0
"ND079","38079","north dakota","rolette",2012,0,14015,0
"ND079","38079","north dakota","rolette",2013,0,14176,0
"ND079","38079","north dakota","rolette",2014,0,14341,0
"ND079","38079","north dakota","rolette",2015,0,14498,0
"ND079","38079","north dakota","rolette",2016,0,14607,0
"ND079","38079","north dakota","rolette",2017,0,14657,0
"ND079","38079","north dakota","rolette",2018,0,14603,0
"ND079","38079","north dakota","rolette",2019,0,14511,0
"ND079","38079","north dakota","rolette",2020,0,14437,0
"ND079","38079","north dakota","rolette",2021,0,12508,0
"ND079","38079","north dakota","rolette",2022,0,12292,0
"ND079","38079","north dakota","rolette",2023,0,12065,0
"ND081","38081",NA,NA,2005,0,NA,NA
"ND081","38081",NA,NA,2006,0,NA,NA
"ND081","38081",NA,NA,2007,0,NA,NA
"ND081","38081",NA,NA,2008,0,NA,NA
"ND081","38081",NA,NA,2009,0,NA,NA
"ND081","38081","north dakota","sargent",2010,0,3971,0
"ND081","38081","north dakota","sargent",2011,0,3909,0
"ND081","38081","north dakota","sargent",2012,0,3876,0
"ND081","38081","north dakota","sargent",2013,0,3859,0
"ND081","38081","north dakota","sargent",2014,0,3863,0
"ND081","38081","north dakota","sargent",2015,0,3874,0
"ND081","38081","north dakota","sargent",2016,0,3889,0
"ND081","38081","north dakota","sargent",2017,0,3883,0
"ND081","38081","north dakota","sargent",2018,0,3883,0
"ND081","38081","north dakota","sargent",2019,0,3872,0
"ND081","38081","north dakota","sargent",2020,0,3899,0
"ND081","38081","north dakota","sargent",2021,0,3839,0
"ND081","38081","north dakota","sargent",2022,0,3828,0
"ND081","38081","north dakota","sargent",2023,0,3822,0
"ND083","38083",NA,NA,2005,0,NA,NA
"ND083","38083",NA,NA,2006,0,NA,NA
"ND083","38083",NA,NA,2007,0,NA,NA
"ND083","38083",NA,NA,2008,0,NA,NA
"ND083","38083",NA,NA,2009,0,NA,NA
"ND083","38083","north dakota","sheridan",2010,0,1293,0
"ND083","38083","north dakota","sheridan",2011,0,1271,0
"ND083","38083","north dakota","sheridan",2012,0,1282,0
"ND083","38083","north dakota","sheridan",2013,0,1313,0
"ND083","38083","north dakota","sheridan",2014,0,1320,0
"ND083","38083","north dakota","sheridan",2015,0,1337,0
"ND083","38083","north dakota","sheridan",2016,0,1395,0
"ND083","38083","north dakota","sheridan",2017,0,1403,0
"ND083","38083","north dakota","sheridan",2018,0,1405,0
"ND083","38083","north dakota","sheridan",2019,0,1409,0
"ND083","38083","north dakota","sheridan",2020,0,1289,0
"ND083","38083","north dakota","sheridan",2021,0,1328,0
"ND083","38083","north dakota","sheridan",2022,0,1338,0
"ND083","38083","north dakota","sheridan",2023,0,1327,0
"ND085","38085",NA,NA,2005,0,NA,NA
"ND085","38085",NA,NA,2006,0,NA,NA
"ND085","38085",NA,NA,2007,0,NA,NA
"ND085","38085",NA,NA,2008,0,NA,NA
"ND085","38085",NA,NA,2009,0,NA,NA
"ND085","38085","north dakota","sioux",2010,0,4121,0
"ND085","38085","north dakota","sioux",2011,0,4149,0
"ND085","38085","north dakota","sioux",2012,0,4193,0
"ND085","38085","north dakota","sioux",2013,0,4258,0
"ND085","38085","north dakota","sioux",2014,0,4317,0
"ND085","38085","north dakota","sioux",2015,0,4380,0
"ND085","38085","north dakota","sioux",2016,0,4431,0
"ND085","38085","north dakota","sioux",2017,0,4420,0
"ND085","38085","north dakota","sioux",2018,0,4413,0
"ND085","38085","north dakota","sioux",2019,0,4373,0
"ND085","38085","north dakota","sioux",2020,0,4339,0
"ND085","38085","north dakota","sioux",2021,0,3993,0
"ND085","38085","north dakota","sioux",2022,0,3896,0
"ND085","38085","north dakota","sioux",2023,0,3789,0
"ND087","38087",NA,NA,2005,0,NA,NA
"ND087","38087",NA,NA,2006,0,NA,NA
"ND087","38087",NA,NA,2007,0,NA,NA
"ND087","38087",NA,NA,2008,0,NA,NA
"ND087","38087",NA,NA,2009,0,NA,NA
"ND087","38087","north dakota","slope",2010,0,727,0
"ND087","38087","north dakota","slope",2011,0,721,0
"ND087","38087","north dakota","slope",2012,0,768,0
"ND087","38087","north dakota","slope",2013,0,738,0
"ND087","38087","north dakota","slope",2014,0,715,0
"ND087","38087","north dakota","slope",2015,0,673,0
"ND087","38087","north dakota","slope",2016,0,665,0
"ND087","38087","north dakota","slope",2017,0,674,0
"ND087","38087","north dakota","slope",2018,0,704,0
"ND087","38087","north dakota","slope",2019,0,742,0
"ND087","38087","north dakota","slope",2020,0,788,0
"ND087","38087","north dakota","slope",2021,0,775,0
"ND087","38087","north dakota","slope",2022,0,837,0
"ND087","38087","north dakota","slope",2023,0,795,0
"ND089","38089",NA,NA,2005,0,NA,NA
"ND089","38089",NA,NA,2006,0,NA,NA
"ND089","38089",NA,NA,2007,0,NA,NA
"ND089","38089",NA,NA,2008,0,NA,NA
"ND089","38089",NA,NA,2009,0,NA,NA
"ND089","38089","north dakota","stark",2010,0,23486,0
"ND089","38089","north dakota","stark",2011,0,23973,0
"ND089","38089","north dakota","stark",2012,0,24682,0
"ND089","38089","north dakota","stark",2013,0,25666,0
"ND089","38089","north dakota","stark",2014,0,27038,0
"ND089","38089","north dakota","stark",2015,0,28628,0
"ND089","38089","north dakota","stark",2016,0,29837,0
"ND089","38089","north dakota","stark",2017,0,30316,0
"ND089","38089","north dakota","stark",2018,0,30876,0
"ND089","38089","north dakota","stark",2019,0,31081,0
"ND089","38089","north dakota","stark",2020,0,31164,0
"ND089","38089","north dakota","stark",2021,0,32710,0
"ND089","38089","north dakota","stark",2022,0,32989,0
"ND089","38089","north dakota","stark",2023,0,33116,0
"ND091","38091",NA,NA,2005,0,NA,NA
"ND091","38091",NA,NA,2006,0,NA,NA
"ND091","38091",NA,NA,2007,0,NA,NA
"ND091","38091",NA,NA,2008,0,NA,NA
"ND091","38091",NA,NA,2009,0,NA,NA
"ND091","38091","north dakota","steele",2010,0,1977,0
"ND091","38091","north dakota","steele",2011,0,1962,0
"ND091","38091","north dakota","steele",2012,0,1976,0
"ND091","38091","north dakota","steele",2013,0,1976,0
"ND091","38091","north dakota","steele",2014,0,1982,0
"ND091","38091","north dakota","steele",2015,0,1979,0
"ND091","38091","north dakota","steele",2016,0,1969,0
"ND091","38091","north dakota","steele",2017,0,1915,0
"ND091","38091","north dakota","steele",2018,0,1910,0
"ND091","38091","north dakota","steele",2019,0,1744,0
"ND091","38091","north dakota","steele",2020,0,1817,0
"ND091","38091","north dakota","steele",2021,0,1870,0
"ND091","38091","north dakota","steele",2022,0,1774,0
"ND091","38091","north dakota","steele",2023,0,1731,0
"ND093","38093",NA,NA,2005,0,NA,NA
"ND093","38093",NA,NA,2006,0,NA,NA
"ND093","38093",NA,NA,2007,0,NA,NA
"ND093","38093",NA,NA,2008,0,NA,NA
"ND093","38093",NA,NA,2009,0,NA,NA
"ND093","38093","north dakota","stutsman",2010,0,20984,0
"ND093","38093","north dakota","stutsman",2011,0,20973,0
"ND093","38093","north dakota","stutsman",2012,0,20965,0
"ND093","38093","north dakota","stutsman",2013,0,21046,0
"ND093","38093","north dakota","stutsman",2014,0,21056,0
"ND093","38093","north dakota","stutsman",2015,0,21076,0
"ND093","38093","north dakota","stutsman",2016,0,21108,0
"ND093","38093","north dakota","stutsman",2017,0,21058,0
