"Notes","County","County Code","Year","Year Code","Cause of death","Cause of death Code",Deaths,Population,Crude Rate
,"Wake County, NC","37183","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",70,1072203,6.5
,"Wake County, NC","37183","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",57,1072203,5.3
,"Wake County, NC","37183","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",60,1092305,5.5
,"Wake County, NC","37183","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",51,1092305,4.7
,"Wake County, NC","37183","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",67,1111761,6.0
,"Wake County, NC","37183","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",34,1111761,3.1
,"Wake County, NC","37183","2019","2019","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",11,1111761,Unreliable
,"Wayne County, NC","37191","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,124150,Unreliable
,"Wayne County, NC","37191","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,124172,Unreliable
,"Wayne County, NC","37191","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,123248,Unreliable
,"Wayne County, NC","37191","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,123248,Unreliable
,"Wayne County, NC","37191","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,123131,Unreliable
,"Wayne County, NC","37191","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,123131,Unreliable
,"Wilkes County, NC","37193","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",19,68502,Unreliable
,"Wilkes County, NC","37193","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,68740,29.1
,"Wilkes County, NC","37193","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,68557,Unreliable
,"Wilkes County, NC","37193","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,68412,Unreliable
,"Wilson County, NC","37195","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,81801,Unreliable
,"Yadkin County, NC","37197","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,37543,Unreliable
,"Cass County, ND","38017","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,175249,Unreliable
,"Adams County, OH","39001","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,27726,Unreliable
,"Allen County, OH","39003","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,104425,Unreliable
,"Allen County, OH","39003","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,103742,Unreliable
,"Allen County, OH","39003","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,103742,Unreliable
,"Allen County, OH","39003","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",14,103198,Unreliable
,"Allen County, OH","39003","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",25,103198,24.2
,"Ashtabula County, OH","39007","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,98632,Unreliable
,"Ashtabula County, OH","39007","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",28,98231,28.5
,"Ashtabula County, OH","39007","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,97807,Unreliable
,"Ashtabula County, OH","39007","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,97493,Unreliable
,"Ashtabula County, OH","39007","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,97241,Unreliable
,"Ashtabula County, OH","39007","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,97241,Unreliable
,"Belmont County, OH","39013","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,69154,Unreliable
,"Belmont County, OH","39013","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,68673,Unreliable
,"Belmont County, OH","39013","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,68673,Unreliable
,"Belmont County, OH","39013","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,68029,Unreliable
,"Belmont County, OH","39013","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,67006,Unreliable
,"Brown County, OH","39015","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",19,43839,Unreliable
,"Brown County, OH","39015","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,43759,Unreliable
,"Brown County, OH","39015","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,43576,Unreliable
,"Brown County, OH","39015","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,43602,Unreliable
,"Brown County, OH","39015","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,43602,Unreliable
,"Brown County, OH","39015","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,43432,Unreliable
,"Butler County, OH","39017","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",106,376353,28.2
,"Butler County, OH","39017","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",84,376353,22.3
,"Butler County, OH","39017","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",128,377537,33.9
,"Butler County, OH","39017","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",83,377537,22.0
,"Butler County, OH","39017","2017","2017","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",10,380604,Unreliable
,"Butler County, OH","39017","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",105,380604,27.6
,"Butler County, OH","39017","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",143,380604,37.6
,"Butler County, OH","39017","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",93,382378,24.3
,"Butler County, OH","39017","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",72,382378,18.8
,"Butler County, OH","39017","2019","2019","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",14,383134,Unreliable
,"Butler County, OH","39017","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",104,383134,27.1
,"Butler County, OH","39017","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",51,383134,13.3
,"Champaign County, OH","39021","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,38840,Unreliable
,"Clark County, OH","39023","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",47,135959,34.6
