"Notes","County","County Code","Year","Year Code","Cause of death","Cause of death Code",Deaths,Population,Crude Rate
,"Hancock County, MS","28045","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,47715,Unreliable
,"Hancock County, MS","28045","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",19,40087,Unreliable
,"Hancock County, MS","28045","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,41707,Unreliable
,"Hancock County, MS","28045","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,42764,Unreliable
,"Hancock County, MS","28045","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,43471,Unreliable
,"Harrison County, MS","28047","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",30,197784,15.2
,"Harrison County, MS","28047","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",40,174449,22.9
,"Harrison County, MS","28047","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",30,179054,16.8
,"Harrison County, MS","28047","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",28,182735,15.3
,"Harrison County, MS","28047","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",30,184930,16.2
,"Jackson County, MS","28059","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",29,137913,21.0
,"Jackson County, MS","28059","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",35,132717,26.4
,"Jackson County, MS","28059","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",39,136028,28.7
,"Jackson County, MS","28059","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",24,137791,17.4
,"Jackson County, MS","28059","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",40,139176,28.7
,"Pearl River County, MS","28109","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,50990,Unreliable
,"Pearl River County, MS","28109","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,55153,Unreliable
,"Pearl River County, MS","28109","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,56538,Unreliable
,"Rankin County, MS","28121","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,136694,Unreliable
,"Rankin County, MS","28121","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,139136,Unreliable
,"Rankin County, MS","28121","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,140634,Unreliable
,"Boone County, MO","29019","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,158089,Unreliable
,"Boone County, MO","29019","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,160565,Unreliable
,"Clay County, MO","29047","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,211179,Unreliable
,"Clay County, MO","29047","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,215142,Unreliable
,"Clay County, MO","29047","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,215142,Unreliable
,"Clay County, MO","29047","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,219669,Unreliable
,"Franklin County, MO","29071","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,101149,Unreliable
,"Greene County, MO","29077","2005","2005","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",10,257282,Unreliable
,"Greene County, MO","29077","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",32,257282,12.4
,"Greene County, MO","29077","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,257282,Unreliable
,"Greene County, MO","29077","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",20,263046,7.6
,"Greene County, MO","29077","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",19,263046,Unreliable
,"Greene County, MO","29077","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",34,267576,12.7
,"Greene County, MO","29077","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",26,267576,9.7
,"Greene County, MO","29077","2008","2008","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",11,270901,Unreliable
,"Greene County, MO","29077","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",34,270901,12.6
,"Greene County, MO","29077","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",19,270901,Unreliable
,"Greene County, MO","29077","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",27,274013,9.9
,"Greene County, MO","29077","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",22,274013,8.0
,"Jackson County, MO","29095","2005","2005","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",10,658592,Unreliable
,"Jackson County, MO","29095","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",25,658592,3.8
,"Jackson County, MO","29095","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",21,658592,3.2
,"Jackson County, MO","29095","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",35,660539,5.3
,"Jackson County, MO","29095","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",31,660539,4.7
,"Jackson County, MO","29095","2006","2006","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",10,660539,Unreliable
,"Jackson County, MO","29095","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",35,662995,5.3
,"Jackson County, MO","29095","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",33,662995,5.0
,"Jackson County, MO","29095","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",34,665427,5.1
,"Jackson County, MO","29095","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",28,665427,4.2
,"Jackson County, MO","29095","2008","2008","Accidental poisoning by and exposure to alcohol","X45",11,665427,Unreliable
,"Jackson County, MO","29095","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",39,670763,5.8
,"Jackson County, MO","29095","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",33,670763,4.9
,"Jackson County, MO","29095","2009","2009","Accidental poisoning by and exposure to alcohol","X45",12,670763,Unreliable
,"Jasper County, MO","29097","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,115144,Unreliable
,"Jasper County, MO","29097","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,116448,Unreliable
,"Jefferson County, MO","29099","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,210142,Unreliable
,"Jefferson County, MO","29099","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",28,213105,13.1
,"Jefferson County, MO","29099","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,214948,Unreliable
